epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
2,6299,,8.375904144486412e-05,,,,,
2,6309,,7.580416422570124e-05,,,,,
2,6319,,7.462270150426775e-05,,,,,
2,6329,,8.047564915614203e-05,,,,,
2,6339,,7.161061512306333e-05,,,,,
2,6349,,7.290620123967528e-05,,,,,
2,6359,,8.477630035486072e-05,,,,,
2,6369,,7.508772250730544e-05,,,,,
2,6379,,7.565360283479095e-05,,,,,
2,6389,,7.759484287817031e-05,,,,,
2,6399,,7.760200242046267e-05,,,,,
2,6409,,7.740024011582136e-05,,,,,
2,6419,,7.80301124905236e-05,,,,,
2,6429,,7.736442057648674e-05,,,,,
2,6439,,7.983192335814238e-05,,,,,
2,6449,,7.729780190857127e-05,,,,,
2,6459,,7.088683923939243e-05,,,,,
2,6469,,8.100265404209495e-05,,,,,
2,6479,,7.63442731113173e-05,,,,,
2,6489,,7.960333459777758e-05,,,,,
2,6499,,8.210382657125592e-05,,,,,
2,6509,,8.005350537132472e-05,,,,,
2,6519,,8.322372741531581e-05,,,,,
2,6529,,8.119632548186928e-05,,,,,
2,6539,,7.145451672840863e-05,,,,,
2,6549,,7.816208380972967e-05,,,,,
2,6559,,7.149990415200591e-05,,,,,
2,6569,,7.420794281642884e-05,,,,,
2,6579,,7.932953303679824e-05,,,,,
2,6589,,7.694482337683439e-05,,,,,
2,6599,,7.841195474611595e-05,,,,,
2,6609,,7.400015601888299e-05,,,,,
2,6619,,7.827782246749848e-05,,,,,
2,6629,,7.748868665657938e-05,,,,,
2,6639,,7.817918958608061e-05,,,,,
2,6649,,7.163048576330766e-05,,,,,
2,6659,,7.9388300946448e-05,,,,,
2,6669,,7.503136293962598e-05,,,,,
2,6679,,7.34554705559276e-05,,,,,
2,6689,,7.011889829300344e-05,,,,,
2,6699,,6.983617640798911e-05,,,,,
2,6709,,7.764932524878532e-05,,,,,
2,6719,,7.96831154730171e-05,,,,,
2,6729,,8.102132414933294e-05,,,,,
2,6739,,7.57207817514427e-05,,,,,
2,6749,,8.627461647847667e-05,,,,,
2,6759,,7.507136615458876e-05,,,,,
2,6769,,7.740452565485612e-05,,,,,
2,6779,,7.501085929106921e-05,,,,,
2,6789,,7.609801104990765e-05,,,,,
2,6799,,8.484847057843581e-05,,,,,
2,6809,,7.717383414274082e-05,,,,,
2,6819,,7.068202830851078e-05,,,,,
2,6829,,7.448327960446477e-05,,,,,
2,6839,,8.4074774349574e-05,,,,,
2,6849,,7.922431541373953e-05,,,,,
2,6859,,7.907090184744447e-05,,,,,
2,6869,,7.656477100681514e-05,,,,,
2,6879,,7.662159623578191e-05,,,,,
2,6889,,7.669241313124076e-05,,,,,
2,6899,,8.405913831666112e-05,,,,,
2,6909,,8.246298966696486e-05,,,,,
2,6919,,8.439428347628564e-05,,,,,
2,6929,,7.677249959670007e-05,,,,,
2,6939,,8.008875738596544e-05,,,,,
2,6949,,7.836089207557961e-05,,,,,
2,6959,,7.788058428559452e-05,,,,,
2,6969,,7.096624176483601e-05,,,,,
2,6979,,7.410467515001073e-05,,,,,
2,6989,,7.697799446759745e-05,,,,,
2,6999,,7.759217987768352e-05,,,,,
2,7009,,8.054972568061203e-05,,,,,
2,7019,,7.760096923448145e-05,,,,,
2,7029,,7.713035302003846e-05,,,,,
2,7039,,7.362474570982158e-05,,,,,
2,7049,,7.359708251897246e-05,,,,,
2,7059,,7.139736408134922e-05,,,,,
2,7069,,7.855361036490649e-05,,,,,
2,7079,,7.547489076387137e-05,,,,,
2,7089,,7.054153684293851e-05,,,,,
2,7099,,7.770635420456529e-05,,,,,
2,7109,,7.461007771780714e-05,,,,,
2,7119,,7.837703742552549e-05,,,,,
2,7129,,7.375649875029922e-05,,,,,
2,7139,,8.077193342614919e-05,,,,,
2,7149,,7.307596388272941e-05,,,,,
2,7159,,7.831006951164454e-05,,,,,
2,7169,,7.641590491402894e-05,,,,,
2,7179,,7.989365258254111e-05,,,,,
2,7189,,7.692273356951773e-05,,,,,
2,7199,,7.60359107516706e-05,,,,,
2,7209,,8.2173733972013e-05,,,,,
2,7219,,7.715393439866602e-05,,,,,
2,7229,,9.088686056202278e-05,,,,,
2,7239,,7.400281174341217e-05,,,,,
2,7249,,7.966461998876184e-05,,,,,
2,7259,,7.846419612178579e-05,,,,,
2,7269,,8.023749251151457e-05,,,,,
2,7279,,7.277612166944891e-05,,,,,
2,7289,,7.196474325610325e-05,,,,,
2,7299,,6.913186371093616e-05,,,,,
2,7309,,7.810389070073143e-05,,,,,
2,7319,,8.095675730146468e-05,,,,,
2,7329,,7.595606439281255e-05,,,,,
2,7339,,7.402167830150574e-05,,,,,
2,7349,,7.615449430886656e-05,,,,,
2,7359,,7.243178697535768e-05,,,,,
2,7369,,8.25487295514904e-05,,,,,
2,7379,,7.20290991012007e-05,,,,,
2,7389,,7.604590064147487e-05,,,,,
2,7399,,7.690230995649472e-05,,,,,
2,7409,,8.328315743710846e-05,,,,,
2,7419,,7.601865218020976e-05,,,,,
2,7429,,7.566675776615739e-05,,,,,
2,7439,,7.781128806527704e-05,,,,,
2,7449,,7.696017564740032e-05,,,,,
2,7459,,7.271180948009714e-05,,,,,
2,7469,,7.930318679427728e-05,,,,,
2,7479,,8.065749716479331e-05,,,,,
2,7489,,7.860190817154944e-05,,,,,
2,7499,,7.35300054657273e-05,,,,,
2,7509,,7.843643834348768e-05,,,,,
2,7519,,7.634908251930028e-05,,,,,
2,7529,,8.160023571690544e-05,,,,,
2,7539,,7.364078192040324e-05,,,,,
2,7549,,8.71202937560156e-05,,,,,
2,7559,,7.901129720266908e-05,,,,,
2,7569,,7.586523133795708e-05,,,,,
2,7579,,7.642155105713755e-05,,,,,
2,7589,,8.037241786951199e-05,,,,,
2,7599,,7.890648703323677e-05,,,,,
2,7609,,7.692275539739057e-05,,,,,
2,7619,,7.320519944187254e-05,,,,,
2,7629,,7.385097705991939e-05,,,,,
2,7639,,7.821448525646701e-05,,,,,
2,7649,,8.962315041571856e-05,,,,,
2,7659,,7.722838927293196e-05,,,,,
2,7669,,7.330028165597469e-05,,,,,
2,7679,,7.392831321340054e-05,,,,,
2,7689,,7.726249896222726e-05,,,,,
2,7699,,7.005631050560623e-05,,,,,
2,7709,,8.017641812330112e-05,,,,,
2,7719,,7.685947639402002e-05,,,,,
2,7729,,8.070630428846925e-05,,,,,
2,7739,,7.860806363169104e-05,,,,,
2,7749,,8.038736268645152e-05,,,,,
2,7759,,7.669472688576207e-05,,,,,
2,7769,,7.054236630210653e-05,,,,,
2,7779,,7.846216612961143e-05,,,,,
2,7789,,7.733823440503329e-05,,,,,
2,7799,,7.673490472370759e-05,,,,,
2,7809,,8.12162907095626e-05,,,,,
2,7811,,,0.0003095662104897201,1.0004290342330933,0.0005042736302129924,1.899248719215393,0.00018146024376619607
2,7811,7.732548692729324e-05,,,,,,
3,7819,,7.304345490410924e-05,,,,,
3,7829,,7.246803579619154e-05,,,,,
3,7839,,7.783160981489345e-05,,,,,
3,7849,,8.39586355141364e-05,,,,,
3,7859,,8.02934737293981e-05,,,,,
3,7869,,8.084636647254229e-05,,,,,
3,7879,,8.431538299191743e-05,,,,,
3,7889,,7.533483585575595e-05,,,,,
3,7899,,7.402642222587019e-05,,,,,
3,7909,,7.736966654192656e-05,,,,,
3,7919,,7.079587521729991e-05,,,,,
3,7929,,6.803837459301576e-05,,,,,
3,7939,,8.054003410506994e-05,,,,,
3,7949,,7.804737833794206e-05,,,,,
3,7959,,8.125761087285355e-05,,,,,
3,7969,,7.685711898375303e-05,,,,,
3,7979,,7.386621291516349e-05,,,,,
3,7989,,8.008013537619263e-05,,,,,
3,7999,,9.207044786307961e-05,,,,,
3,8009,,7.688671030336991e-05,,,,,
3,8019,,7.854071009205654e-05,,,,,
3,8029,,7.93375656940043e-05,,,,,
3,8039,,7.598595402669162e-05,,,,,
3,8049,,7.780511805322021e-05,,,,,
3,8059,,7.423479110002518e-05,,,,,
3,8069,,8.582195005146787e-05,,,,,
3,8079,,7.747519703116268e-05,,,,,
3,8089,,7.22195691196248e-05,,,,,
3,8099,,7.778711005812511e-05,,,,,
3,8109,,7.229424954857677e-05,,,,,
3,8119,,7.701000140514225e-05,,,,,
3,8129,,8.171432273229584e-05,,,,,
3,8139,,7.593501504743472e-05,,,,,
3,8149,,7.39047973183915e-05,,,,,
3,8159,,7.640272087883204e-05,,,,,
3,8169,,7.64282958698459e-05,,,,,
3,8179,,7.466638635378331e-05,,,,,
3,8189,,7.48775782994926e-05,,,,,
3,8199,,7.657110836589709e-05,,,,,
3,8209,,7.854298746678978e-05,,,,,
3,8219,,8.11079444247298e-05,,,,,
3,8229,,7.245051529025659e-05,,,,,
3,8239,,8.038150554057211e-05,,,,,
3,8249,,7.96118620201014e-05,,,,,
3,8259,,7.452713907696307e-05,,,,,
3,8269,,7.682655268581584e-05,,,,,
3,8279,,8.169377542799339e-05,,,,,
3,8289,,7.590647874167189e-05,,,,,
3,8299,,7.7179676736705e-05,,,,,
3,8309,,8.601196896051988e-05,,,,,
3,8319,,7.19566160114482e-05,,,,,
3,8329,,8.023047121241689e-05,,,,,
3,8339,,8.435681229457259e-05,,,,,
3,8349,,8.0303885624744e-05,,,,,
3,8359,,8.145125320879743e-05,,,,,
3,8369,,7.336683484027162e-05,,,,,
3,8379,,7.952423766255379e-05,,,,,
3,8389,,7.869223190937191e-05,,,,,
3,8399,,7.373203698080033e-05,,,,,
3,8409,,7.342080061789602e-05,,,,,
3,8419,,7.498155173379928e-05,,,,,
3,8429,,7.780939631629735e-05,,,,,
3,8439,,8.12636426417157e-05,,,,,
3,8449,,7.478207407984883e-05,,,,,
3,8459,,7.08391671651043e-05,,,,,
3,8469,,7.814054697519168e-05,,,,,
3,8479,,7.848361565265805e-05,,,,,
3,8489,,7.452329009538516e-05,,,,,
3,8499,,7.630619074916467e-05,,,,,
3,8509,,7.63490897952579e-05,,,,,
3,8519,,7.224451110232621e-05,,,,,
3,8529,,7.842514605727047e-05,,,,,
3,8539,,7.762981840642169e-05,,,,,
3,8549,,8.024833368835971e-05,,,,,
3,8559,,7.431228732457384e-05,,,,,
3,8569,,6.819035479566082e-05,,,,,
3,8579,,7.205103611340746e-05,,,,,
3,8589,,8.507707389071584e-05,,,,,
3,8599,,7.443110371241346e-05,,,,,
3,8609,,7.484968227799982e-05,,,,,
3,8619,,7.850985275581479e-05,,,,,
3,8629,,8.084402361419052e-05,,,,,
3,8639,,8.048771996982396e-05,,,,,
3,8649,,7.252550130942836e-05,,,,,
3,8659,,7.936890324344859e-05,,,,,
3,8669,,8.232179243350402e-05,,,,,
3,8679,,8.274892752524465e-05,,,,,
3,8689,,7.691253995290026e-05,,,,,
3,8699,,7.535838813055307e-05,,,,,
3,8709,,7.586755236843601e-05,,,,,
3,8719,,8.47388946567662e-05,,,,,
3,8729,,7.089324935805053e-05,,,,,
3,8739,,7.630683103343472e-05,,,,,
3,8749,,8.132737275445834e-05,,,,,
3,8759,,7.939057104522362e-05,,,,,
3,8769,,8.36375038488768e-05,,,,,
3,8779,,7.51080660847947e-05,,,,,
3,8789,,7.312434900086373e-05,,,,,
3,8799,,7.470532727893442e-05,,,,,
3,8809,,7.775014091748744e-05,,,,,
3,8819,,7.914791058283299e-05,,,,,
3,8829,,7.297764386748895e-05,,,,,
3,8839,,8.076625090325251e-05,,,,,
3,8849,,8.625940245110542e-05,,,,,
3,8859,,7.815214485162869e-05,,,,,
3,8869,,7.779517181916162e-05,,,,,
3,8879,,8.225773490266874e-05,,,,,
3,8889,,7.393312262138352e-05,,,,,
3,8899,,7.532452582381666e-05,,,,,
3,8909,,7.151730824261904e-05,,,,,
3,8919,,7.97323154984042e-05,,,,,
3,8929,,7.308465137612075e-05,,,,,
3,8939,,7.654544606339186e-05,,,,,
3,8949,,7.881539931986481e-05,,,,,
3,8959,,8.039786189328879e-05,,,,,
3,8969,,7.897601608419791e-05,,,,,
3,8979,,7.502212974941358e-05,,,,,
3,8989,,7.918528717709705e-05,,,,,
3,8999,,7.220246334327385e-05,,,,,
3,9009,,7.72610874264501e-05,,,,,
3,9019,,7.323481986531988e-05,,,,,
3,9029,,8.507265010848641e-05,,,,,
3,9039,,7.681158604100347e-05,,,,,
3,9049,,7.631868356838822e-05,,,,,
3,9059,,6.873338861623779e-05,,,,,
3,9069,,7.181805995060131e-05,,,,,
3,9079,,7.29225212126039e-05,,,,,
3,9089,,7.899814227130264e-05,,,,,
3,9099,,8.598846034146845e-05,,,,,
3,9109,,7.269989146152511e-05,,,,,
3,9119,,7.420335168717429e-05,,,,,
3,9129,,9.205860260408372e-05,,,,,
3,9139,,7.059062772896141e-05,,,,,
3,9149,,7.305218605324626e-05,,,,,
3,9159,,7.398833986371756e-05,,,,,
3,9169,,7.787297363393009e-05,,,,,
3,9179,,7.167509465944022e-05,,,,,
3,9189,,7.672407082282007e-05,,,,,
3,9199,,8.359083585673943e-05,,,,,
3,9209,,7.702670700382441e-05,,,,,
3,9219,,8.07579344836995e-05,,,,,
3,9229,,7.779239967931062e-05,,,,,
3,9239,,7.663459837203845e-05,,,,,
3,9249,,7.492271106457338e-05,,,,,
3,9259,,8.234284177888185e-05,,,,,
3,9269,,7.969598664203659e-05,,,,,
3,9279,,7.50887775211595e-05,,,,,
3,9289,,7.826548244338483e-05,,,,,
3,9299,,7.493740122299641e-05,,,,,
3,9309,,8.118698315229267e-05,,,,,
3,9319,,7.265257590916008e-05,,,,,
3,9329,,7.679279951844364e-05,,,,,
3,9339,,7.878540782257915e-05,,,,,
3,9349,,7.433538121404126e-05,,,,,
3,9359,,7.575147174065933e-05,,,,,
3,9369,,7.507220288971439e-05,,,,,
3,9379,,8.618499850854278e-05,,,,,
3,9389,,7.796442514518276e-05,,,,,
3,9399,,7.175783684942871e-05,,,,,
3,9409,,8.163598249666393e-05,,,,,
3,9419,,8.380702638532966e-05,,,,,
3,9429,,7.993402687134221e-05,,,,,
3,9439,,7.966712291818112e-05,,,,,
3,9449,,7.464209193130955e-05,,,,,
3,9459,,8.022929250728339e-05,,,,,
3,9469,,7.84451694926247e-05,,,,,
3,9479,,7.681567512918264e-05,,,,,
3,9489,,7.96672175056301e-05,,,,,
3,9499,,7.597675721626729e-05,,,,,
3,9509,,7.6852593338117e-05,,,,,
3,9519,,8.000082743819803e-05,,,,,
3,9529,,7.822071347618476e-05,,,,,
3,9539,,7.635739166289568e-05,,,,,
3,9549,,7.555320917163044e-05,,,,,
3,9559,,7.472094148397446e-05,,,,,
3,9569,,7.395735156023875e-05,,,,,
3,9579,,8.018386870389804e-05,,,,,
3,9589,,7.902037032181397e-05,,,,,
3,9599,,8.176766277756542e-05,,,,,
3,9609,,7.176435610745102e-05,,,,,
3,9619,,8.244469063356519e-05,,,,,
3,9629,,7.303196616703644e-05,,,,,
3,9639,,7.771847594995052e-05,,,,,
3,9649,,7.735148392384872e-05,,,,,
3,9659,,7.391137478407472e-05,,,,,
3,9669,,7.254433876369148e-05,,,,,
3,9679,,7.825498323654756e-05,,,,,
3,9689,,7.862756319809705e-05,,,,,
3,9699,,8.02967551862821e-05,,,,,
3,9709,,8.101949060801417e-05,,,,,
3,9719,,7.91092897998169e-05,,,,,
3,9729,,7.076644396875054e-05,,,,,
3,9739,,7.550908776465803e-05,,,,,
3,9749,,7.864047074690461e-05,,,,,
3,9759,,7.567291322629899e-05,,,,,
3,9769,,7.240885315695778e-05,,,,,
3,9779,,6.926526839379221e-05,,,,,
3,9789,,7.647994061699137e-05,,,,,
3,9799,,8.532078936696053e-05,,,,,
3,9809,,7.431153062498197e-05,,,,,
3,9819,,7.382981857517734e-05,,,,,
3,9829,,9.134556603385136e-05,,,,,
3,9839,,7.085164543241262e-05,,,,,
3,9849,,7.300985453184694e-05,,,,,
3,9859,,8.015187631826848e-05,,,,,
3,9869,,8.257535955635831e-05,,,,,
3,9879,,7.495369209209457e-05,,,,,
3,9889,,7.214891957119107e-05,,,,,
3,9899,,7.993229519343004e-05,,,,,
3,9909,,7.781673775753006e-05,,,,,
3,9919,,7.717467815382406e-05,,,,,
3,9929,,7.391656981781125e-05,,,,,
3,9939,,7.39516835892573e-05,,,,,
3,9949,,7.610743341501802e-05,,,,,
3,9959,,7.931372238090262e-05,,,,,
3,9969,,8.162244921550155e-05,,,,,
3,9979,,7.538306817878038e-05,,,,,
3,9989,,7.205524161690846e-05,,,,,
3,9999,,7.17287402949296e-05,,,,,
3,10009,,0.00013913509610574692,,,,,
3,10019,,8.290035475511104e-05,,,,,
3,10029,,8.20298446342349e-05,,,,,
3,10039,,8.093404903775081e-05,,,,,
3,10049,,7.693070074310526e-05,,,,,
3,10059,,7.41213807486929e-05,,,,,
3,10069,,8.243104093708098e-05,,,,,
3,10079,,7.95944215497002e-05,,,,,
3,10089,,7.935322355479002e-05,,,,,
3,10099,,7.696665124967694e-05,,,,,
3,10109,,7.297776028281078e-05,,,,,
3,10119,,7.014685979811475e-05,,,,,
3,10129,,7.45279248803854e-05,,,,,
3,10139,,7.921667565824464e-05,,,,,
3,10149,,7.610333705088124e-05,,,,,
3,10159,,7.660710252821445e-05,,,,,
3,10169,,7.471129356417805e-05,,,,,
3,10179,,7.230789196910337e-05,,,,,
3,10189,,7.660414121346548e-05,,,,,
3,10199,,8.39693020679988e-05,,,,,
3,10209,,7.883717626100406e-05,,,,,
3,10219,,7.454900332959369e-05,,,,,
3,10229,,7.535565964644775e-05,,,,,
3,10239,,7.669054321013391e-05,,,,,
3,10249,,8.145020547090098e-05,,,,,
3,10259,,7.961477240314707e-05,,,,,
3,10269,,7.839974568923935e-05,,,,,
3,10279,,7.836549048079178e-05,,,,,
3,10289,,8.041410183068365e-05,,,,,
3,10299,,7.146115967771038e-05,,,,,
3,10309,,7.324516627704725e-05,,,,,
3,10319,,7.5539130193647e-05,,,,,
3,10329,,7.531103619839996e-05,,,,,
3,10339,,7.984158582985401e-05,,,,,
3,10349,,7.705658208578825e-05,,,,,
3,10359,,7.967292913235724e-05,,,,,
3,10369,,7.310255023185164e-05,,,,,
3,10379,,7.758231367915869e-05,,,,,
3,10389,,7.106881093932316e-05,,,,,
3,10399,,7.516153709730133e-05,,,,,
3,10409,,7.496574107790366e-05,,,,,
3,10415,,,0.00030960931326262653,1.089318871498108,0.0005044413264840841,1.8321425914764404,0.00018482134328223765
3,10415,7.729530625510961e-05,,,,,,
4,10419,,7.60967523092404e-05,,,,,
4,10429,,7.63888456276618e-05,,,,,
4,10439,,7.52885389374569e-05,,,,,
4,10449,,7.526854460593313e-05,,,,,
4,10459,,7.341957825701684e-05,,,,,
4,10469,,7.452835416188464e-05,,,,,
4,10479,,7.796376303303987e-05,,,,,
4,10489,,7.651983469258994e-05,,,,,
4,10499,,7.366396312136203e-05,,,,,
4,10509,,8.231687388615683e-05,,,,,
4,10519,,7.760466542094946e-05,,,,,
4,10529,,7.96717795310542e-05,,,,,
4,10539,,7.627294689882547e-05,,,,,
4,10549,,7.757095590932295e-05,,,,,
4,10559,,8.137035911204293e-05,,,,,
4,10569,,8.527707541361451e-05,,,,,
4,10579,,7.711855869274586e-05,,,,,
4,10589,,6.810038757976145e-05,,,,,
4,10599,,8.250906830653548e-05,,,,,
4,10609,,7.92973005445674e-05,,,,,
4,10619,,8.365344547200948e-05,,,,,
4,10629,,7.028906838968396e-05,,,,,
4,10639,,7.593493501190096e-05,,,,,
4,10649,,8.059267565840855e-05,,,,,
4,10659,,7.677479879930615e-05,,,,,
4,10669,,7.943240780150518e-05,,,,,
4,10679,,7.416777225444093e-05,,,,,
4,10689,,7.749914948362857e-05,,,,,
4,10699,,7.773120887577534e-05,,,,,
4,10709,,7.531445589847863e-05,,,,,
4,10719,,7.863963401177898e-05,,,,,
4,10729,,7.937083864817396e-05,,,,,
4,10739,,7.57957823225297e-05,,,,,
4,10749,,7.123065734049305e-05,,,,,
4,10759,,7.561883830931038e-05,,,,,
4,10769,,8.490803884342313e-05,,,,,
4,10779,,7.308320346055552e-05,,,,,
4,10789,,7.756416744086891e-05,,,,,
4,10799,,7.906113751232624e-05,,,,,
4,10809,,7.800405728630722e-05,,,,,
4,10819,,7.409324462059885e-05,,,,,
4,10829,,7.441249908879399e-05,,,,,
4,10839,,8.044745482038707e-05,,,,,
4,10849,,7.552929309895262e-05,,,,,
4,10859,,7.499940693378448e-05,,,,,
4,10869,,6.624992238357663e-05,,,,,
4,10879,,7.26319121895358e-05,,,,,
4,10889,,7.557966455351561e-05,,,,,
4,10899,,8.004385745152831e-05,,,,,
4,10909,,7.62119161663577e-05,,,,,
4,10919,,7.456591993104666e-05,,,,,
4,10929,,7.748946518404409e-05,,,,,
4,10939,,7.525096589233726e-05,,,,,
4,10949,,7.612418994540349e-05,,,,,
4,10959,,7.832522533135489e-05,,,,,
4,10969,,8.316361345350742e-05,,,,,
4,10979,,7.193871715571731e-05,,,,,
4,10989,,7.165283022914082e-05,,,,,
4,10999,,7.800852472428232e-05,,,,,
4,11009,,8.098275429802015e-05,,,,,
4,11019,,8.172546222340316e-05,,,,,
4,11029,,8.194630208890885e-05,,,,,
4,11039,,8.019063534447923e-05,,,,,
4,11049,,7.287018524948508e-05,,,,,
4,11059,,8.01176211098209e-05,,,,,
4,11069,,7.808690133970231e-05,,,,,
4,11079,,7.087700942065567e-05,,,,,
4,11089,,7.656267553102225e-05,,,,,
4,11099,,7.592461770400405e-05,,,,,
4,11109,,7.48281818232499e-05,,,,,
4,11119,,8.386883564526215e-05,,,,,
4,11129,,8.408744906773791e-05,,,,,
4,11139,,7.315814582398161e-05,,,,,
4,11149,,7.306750194402412e-05,,,,,
4,11159,,7.788067159708589e-05,,,,,
4,11169,,8.167795749614015e-05,,,,,
4,11179,,7.780214946251363e-05,,,,,
4,11189,,7.839792669983581e-05,,,,,
4,11199,,7.650254701729864e-05,,,,,
4,11209,,7.186076982179657e-05,,,,,
4,11219,,7.292182272067294e-05,,,,,
4,11229,,7.521618681494147e-05,,,,,
4,11239,,8.60390136949718e-05,,,,,
4,11249,,7.085847028065473e-05,,,,,
4,11259,,7.113959873095155e-05,,,,,
4,11269,,7.773312972858548e-05,,,,,
4,11279,,8.069958857959136e-05,,,,,
4,11289,,7.619168172823265e-05,,,,,
4,11299,,7.94371881056577e-05,,,,,
4,11309,,7.900023774709553e-05,,,,,
4,11319,,8.10400815680623e-05,,,,,
4,11329,,8.034748316276819e-05,,,,,
4,11339,,7.34315617592074e-05,,,,,
4,11349,,7.682241266593337e-05,,,,,
4,11359,,8.119711128529161e-05,,,,,
4,11369,,6.945675704628229e-05,,,,,
4,11379,,7.459319022018462e-05,,,,,
4,11389,,7.557046774309129e-05,,,,,
4,11399,,7.987709250301123e-05,,,,,
4,11409,,8.126551983878016e-05,,,,,
4,11419,,7.494055171264336e-05,,,,,
4,11429,,8.755641465540975e-05,,,,,
4,11439,,7.539930811617523e-05,,,,,
4,11449,,7.716034451732412e-05,,,,,
4,11459,,8.318282198160887e-05,,,,,
4,11469,,8.202151366276667e-05,,,,,
4,11479,,8.245649223681539e-05,,,,,
4,11489,,7.759649452054873e-05,,,,,
4,11499,,7.941509829834104e-05,,,,,
4,11509,,7.662867574254051e-05,,,,,
4,11519,,7.931490836199373e-05,,,,,
4,11529,,7.700877176830545e-05,,,,,
4,11539,,6.992671842454001e-05,,,,,
4,11549,,7.360275776591152e-05,,,,,
4,11559,,8.06214302428998e-05,,,,,
4,11569,,7.058143091853708e-05,,,,,
4,11579,,8.019320375751704e-05,,,,,
4,11589,,7.762670429656282e-05,,,,,
4,11599,,7.685641321586445e-05,,,,,
4,11609,,7.698826084379107e-05,,,,,
4,11619,,7.635734800715e-05,,,,,
4,11629,,7.448434917023405e-05,,,,,
4,11639,,8.150222129188478e-05,,,,,
4,11649,,8.055695798248053e-05,,,,,
4,11659,,7.512339652748778e-05,,,,,
4,11669,,7.999946683412418e-05,,,,,
4,11679,,7.910038402769715e-05,,,,,
4,11689,,7.100238872226328e-05,,,,,
4,11699,,7.053367153275758e-05,,,,,
4,11709,,7.746849587420002e-05,,,,,
4,11719,,7.98107503214851e-05,,,,,
4,11729,,7.066739635774866e-05,,,,,
4,11739,,7.921479118522257e-05,,,,,
4,11749,,7.099001959431916e-05,,,,,
4,11759,,6.932947871973738e-05,,,,,
4,11769,,7.951556472107768e-05,,,,,
4,11779,,8.15493767731823e-05,,,,,
4,11789,,7.424095383612439e-05,,,,,
4,11799,,7.962687959661707e-05,,,,,
4,11809,,8.196292037609965e-05,,,,,
4,11819,,0.00014471984468400478,,,,,
4,11829,,7.397333683911711e-05,,,,,
4,11839,,7.510140858357772e-05,,,,,
4,11849,,7.220865518320352e-05,,,,,
4,11859,,7.306587940547615e-05,,,,,
4,11869,,7.866517989896238e-05,,,,,
4,11879,,8.345607056980953e-05,,,,,
4,11889,,7.751087832730263e-05,,,,,
4,11899,,7.303257007151842e-05,,,,,
4,11909,,7.820803148206323e-05,,,,,
4,11919,,7.908916450105608e-05,,,,,
4,11929,,7.891994755482301e-05,,,,,
4,11939,,7.6886652095709e-05,,,,,
4,11949,,7.389406528091058e-05,,,,,
4,11959,,7.747967902105302e-05,,,,,
4,11969,,8.159097342286259e-05,,,,,
4,11979,,7.534609903814271e-05,,,,,
4,11989,,7.460032065864652e-05,,,,,
4,11999,,7.22040786058642e-05,,,,,
4,12009,,7.369936065515503e-05,,,,,
4,12019,,7.650539191672578e-05,,,,,
4,12029,,7.328565698117018e-05,,,,,
4,12039,,7.555630145361647e-05,,,,,
4,12049,,7.600060052936897e-05,,,,,
4,12059,,7.996930798981339e-05,,,,,
4,12069,,7.305055623874068e-05,,,,,
4,12079,,7.682744762860239e-05,,,,,
4,12089,,7.214823563117534e-05,,,,,
4,12099,,7.755749538773671e-05,,,,,
4,12109,,7.834601274225861e-05,,,,,
4,12119,,7.264076702995226e-05,,,,,
4,12129,,7.968283171067014e-05,,,,,
4,12139,,6.560250767506659e-05,,,,,
4,12149,,7.692629878874868e-05,,,,,
4,12159,,8.10243291198276e-05,,,,,
4,12169,,7.72577477619052e-05,,,,,
4,12179,,7.827584340702742e-05,,,,,
4,12189,,7.21229225746356e-05,,,,,
4,12199,,7.702992297708988e-05,,,,,
4,12209,,7.362217729678378e-05,,,,,
4,12219,,8.318684558616951e-05,,,,,
4,12229,,7.774024561513215e-05,,,,,
4,12239,,7.521429506596178e-05,,,,,
4,12249,,8.146937034325674e-05,,,,,
4,12259,,8.443761907983571e-05,,,,,
4,12269,,7.968100544530898e-05,,,,,
4,12279,,7.548427674919367e-05,,,,,
4,12289,,7.279964484041557e-05,,,,,
4,12299,,7.230908522615209e-05,,,,,
4,12309,,7.252315117511898e-05,,,,,
4,12319,,7.780450687278062e-05,,,,,
4,12329,,8.430387970292941e-05,,,,,
4,12339,,7.281954458449036e-05,,,,,
4,12349,,7.453912257915363e-05,,,,,
4,12359,,7.785690831951797e-05,,,,,
4,12369,,7.554907642770559e-05,,,,,
4,12379,,7.430159894283861e-05,,,,,
4,12389,,7.497503247577697e-05,,,,,
4,12399,,7.307319901883602e-05,,,,,
4,12409,,7.722725422354415e-05,,,,,
4,12419,,7.758455467410386e-05,,,,,
4,12429,,8.086986053967848e-05,,,,,
4,12439,,7.102238305378705e-05,,,,,
4,12449,,7.866615487728268e-05,,,,,
4,12459,,7.243076106533408e-05,,,,,
4,12469,,8.247238292824477e-05,,,,,
4,12479,,8.449539018329233e-05,,,,,
4,12489,,7.819411985110492e-05,,,,,
4,12499,,7.941383955767378e-05,,,,,
4,12509,,8.103155414573848e-05,,,,,
4,12519,,7.822655607014894e-05,,,,,
4,12529,,7.811571413185447e-05,,,,,
4,12539,,7.816804281901568e-05,,,,,
4,12549,,7.967183773871511e-05,,,,,
4,12559,,7.371480023721233e-05,,,,,
